source,target,value
0,1,5
0,2,7
0,3,4
0,20,1
0,5,5
0,6,10
1,19,1
1,2,5
1,3,19
1,4,1
1,5,19
1,6,21
1,20,9
1,12,1
2,3,4
2,5,1
2,6,1
2,8,2
2,9,1
2,12,2
2,13,3
2,14,2
2,18,5
2,20,2
3,19,1
3,4,3
3,5,33
3,6,27
3,8,1
3,9,1
3,12,2
3,20,7
4,5,4
4,6,1
5,6,23
5,7,1
5,20,10
5,12,1
5,19,1
6,19,1
6,7,1
6,20,7
6,12,1
8,18,1
10,16,1
10,19,1
10,11,2
10,12,7
11,12,2
12,16,1
12,19,3
12,20,4
12,17,1
14,15,2
19,20,2
