source,target,value
0,1,1
1,17,1
1,10,5
1,5,5
1,15,1
2,3,2
2,4,3
2,5,10
2,6,2
2,7,18
2,8,15
2,9,1
2,13,1
2,14,1
3,4,1
3,5,1
4,5,2
4,6,1
5,7,13
5,8,8
5,9,4
5,10,3
5,11,1
5,12,1
5,13,1
5,14,1
5,17,1
6,8,1
6,7,1
7,8,18
7,9,5
7,13,1
7,14,1
8,9,2
8,13,1
8,14,1
9,16,6
9,13,1
9,14,5
13,14,1
14,16,1
