source,target,value
0,1,3
0,2,17
0,3,14
0,6,1
0,7,5
0,8,1
0,9,1
0,10,4
0,13,6
1,2,4
1,3,14
1,7,8
1,10,4
1,13,19
2,3,18
2,6,1
2,7,6
2,8,2
2,9,2
2,10,6
2,13,6
2,19,1
3,5,2
3,6,4
3,7,17
3,8,3
3,9,3
3,10,19
3,13,26
3,16,1
3,17,1
3,18,2
3,19,3
3,20,1
4,10,1
4,11,1
4,12,7
4,7,1
5,6,2
6,19,3
6,17,1
6,7,1
6,18,2
7,8,1
7,10,1
7,11,1
7,12,1
7,13,13
7,19,1
8,9,3
10,13,9
11,12,2
13,14,1
13,15,1
16,17,1
16,18,1
17,19,1
17,18,1
18,19,3
19,20,1
