source,target,value
0,16,5
0,1,4
0,18,2
0,3,1
0,4,1
0,6,2
0,7,1
0,10,2
0,11,3
0,12,2
1,17,1
1,2,3
1,3,33
1,4,27
1,6,1
1,7,1
1,10,2
1,18,7
2,3,4
2,4,1
3,4,23
3,5,1
3,17,1
3,10,1
3,18,10
4,5,1
4,17,1
4,10,1
4,18,7
6,16,1
8,9,2
8,10,7
8,14,1
8,17,1
9,10,2
10,17,3
10,18,4
10,14,1
10,15,1
12,13,2
17,18,2
