source,target,value
0,1,28
0,2,2
0,3,1
0,4,14
0,5,1
0,6,2
0,7,4
0,8,9
0,9,5
0,13,5
0,14,1
0,16,1
0,17,1
1,2,2
1,3,2
1,4,4
1,5,1
1,6,7
1,7,3
1,8,6
1,9,11
1,13,3
1,16,2
1,18,1
3,19,1
4,19,1
4,17,1
4,5,1
4,6,3
4,7,2
4,8,4
4,22,1
4,13,1
6,21,2
6,7,3
6,8,5
6,9,6
6,10,2
6,11,2
6,12,1
6,23,1
7,21,1
7,8,5
7,9,1
7,14,2
8,10,2
8,11,2
8,12,1
8,14,2
9,16,1
9,23,1
9,13,4
9,15,1
10,11,2
10,12,1
11,12,1
13,16,1
