source,target,value
0,1,8
0,4,14
0,6,2
0,7,8
0,9,9
0,10,12
0,11,2
0,15,1
1,4,13
1,7,10
1,9,20
1,10,14
1,11,6
1,15,1
2,3,1
3,17,1
3,19,1
3,12,5
3,7,5
4,5,2
4,6,3
4,7,10
4,8,2
4,9,18
4,10,15
4,11,1
4,16,1
4,15,1
5,6,1
5,7,1
6,8,1
6,7,2
7,9,13
7,10,8
7,11,4
7,12,3
7,13,1
7,14,1
7,15,1
7,16,1
7,19,1
8,9,1
8,10,1
9,16,1
9,10,18
9,11,5
9,15,1
10,16,1
10,11,2
10,15,1
11,18,6
11,16,5
11,15,1
15,16,1
16,18,1
