source,target,value
0,1,18
0,4,1
0,5,6
0,6,2
0,7,2
0,8,6
0,17,1
0,11,6
1,3,2
1,4,4
1,5,17
1,6,3
1,7,3
1,8,19
1,11,26
1,14,1
1,15,1
1,16,2
1,17,3
1,18,1
2,8,1
2,9,1
2,10,7
2,5,1
3,4,2
4,5,1
4,16,2
4,17,3
4,15,1
5,6,1
5,17,1
5,8,1
5,9,1
5,10,1
5,11,13
6,7,3
8,11,9
9,10,2
11,12,1
11,13,1
14,16,1
14,15,1
15,16,1
15,17,1
16,17,3
17,18,1
