"query","date","monarch","speech_type","content","id","title"
NA,"1905-09-19","Wilhelmina","troonrede","
Mijne Heeren!
Het verheugt Mij weder te midden der Vertegenwoordigers van het Nederlandsche Volk te mogen vertoeven.
De algemeene toestand van het land en van de koloniën geeft in menig opzicht reden tot tevredenheid.
Omtrent land- en tuinbouw luiden de berichten over het geheel genomen bevredigend, ondanks de schade, aan sommige gewassen door nadeelige weersinvloeden berokkend.
Handel en nijverheid blijven zich ontwikkelen.
De scheepvaartbeweging in de Nederlandsche havens neemt toe. Intusschen laten, hier evenals elders, de uitkomsten van het scheepvaartbedrijf ter zee nog steeds te wenschen over. Hetzelfde geldt ten aanzien der scheepvaart op de binnenwateren.
Verschijnselen zijn waar te nemen, die weder op eenige verbetering van den oeconomischen toestand der Inlandsche bevolking op Java wijzen. In de Zuider- en Oosterafdeeling van Borneo werd het langdurig verzet der leden van het voormalige sultansgeslacht gebroken.
De houding van sommige Inlandsche vorsten in Zuid-Celebes heeft genoodzaakt tot een gewapend optreden, dat aanvankelijk met gunstig gevolg bekroond is.
Zee- en Landmacht vervullen hare taak op hoogst verdienstelijke wijze; met dankbare waardeering gedenk Ik, wat in verschillende deelen van den Indischen Archipel door leger en vloot werd verricht. Van den ijver en de toewijding van het personeel der overige takken van dienst kan Ik eveneens met lof gewagen.
De betrekkingen van Nederland met de andere Mogendheden bleven zich ook dit jaar kenmerken door het gewenschte vriendschappelijke karakter. De tijding der beëindiging van den oorlog in Oost-Azië werd door Mij met welgevallen vernomen.
Op het gebied der wetgeving wordt Uwe medewerking gevraagd zoowel voor reeds door de afgetreden Ministers ontworpen, als voor nieuwe voorstellen.
Het in werking treden der Kinderwetten wordt zooveel mogelijk bespoedigd.
De aanhangige wetsontwerpen betreffende de arbeidsovereenkomst, de regeling van het bewijs in burgerlijke zaken en de administratieve rechtspraak zullen veel van Uwe aandacht vorderen.
Het ligt in het voornemen, aan eene herziening van het in menig opzicht verouderde Tweede Boek van het Wetboek van Koophandel de hand te slaan en enkele aanvullingen voor te stellen van het algemeene deel van het Wetboek van Strafrecht, waaronder de invoering der voorwaardelijke veroordeeling. In voorbereiding zijn wettelijke maatregelen tot invoermg van het Wetboek van Militair Strafrecht en van de Wet op de Krijgstucht.
Wat het onderwijs betreft, zal bevordering van den bloei en de ontwikkeling van het vakonderwijs op den voorgrond staan.
Eene herziening van de Armenwet wordt voorbereid.
De gewijzigde Drankwet levert in hare toepassing moeilijkheden op, welke verandering van sommige harer bepalingen wenschelijk doen achten.
De toestand van ’s lands financien maakt een zuinig en omzichtig beheer beslist noodzakelijk. De stijging van de opbrengst der middelen is, hoewel belangrijk, niet voldoende om het hoofd te kunnen bieden aan de toenerning der uitgaven. Versterking der middelen is derhalve noodig; aanstonds en tijdelijk, met het oog op het voor 1906 geraamde tekort; duurzaam, ook ter bestrijding van de te verwachten uitgaven voor het lager onderwijs en voor sociale hervormingen. Voor de tijdelijke versterking wordt U bij de Staatsbegrooting voor het volgend dienstjaar een voorstel aangeboden; voor de duurzame worden maatregelen voorbereid.
Bepalingen zullen worden ontworpen betreffende vooroefening der jeugd, ten einde de mogelijkheid te openen om op den duur, door eene verkorting van den diensttijd onder de wapenen, te geraken tot verhooging van het militie-contingent, geleidelijk voerende tot weerbaarheid van het geheele volk.
Eene regeling wordt voorbereid om het daarheen te leiden, dat steeds over een jong en krachtig kader kan worden beschikt.
De vraag is in overweging, op welke wijze eene voorziening ware te treffen, waardoor – zonder verzwaring der lasten – de Stelling van Amsterdam zou worden voltooid binnen den kortsten tijd, waarin zulks in verband met technische eischen kan plaats hebben.
Ter bevordering van het verkeer en tot verhooging der productiviteit van den bodem in de onderscheidene deelen des lands zal, naarmate de middelen dit toelaten, Uwe medewerking worden gevraagd voor den aanleg of het subsidieeren van openbare werken.
De instelling van het Departement van Landbouw, Nijverheid en Handel maakt enkele wijzigingen in bestaande wetten noodig.
Aan Uw oordeel zullen worden onderworpen regelingen van de verplichte ziekteverzekering in verband met wijziging, der Ongevallenwet, en van de verplichte invaliditeits-
en ouderdomsverzekering; deze laatste in te voeren, zoodra de vereischte middelen beschikbaar zullen zijn.
Behalve tot hen die in landbouwbedrijven en in de zeevisscherij werkzaam zijn, zal U worden voorgesteld de ongevallenverzekering uit te breiden tot zeelieden ter koopvaardij.
Wettelijke bepalingen zullen worden ontworpen, ten einde scheepsrampen zooveel doenlijk te voorkomen.
Stappen zullen worden gedaan om te geraken tot geheele afschaffing van tienden.
De financieele toestand van Nederlandsch-Indië maakt verhooging van bestaande en invoering van nieuwe belastingen onvermijdelijk. Bij de voorstellen daartoe zal echter in het oog worden gehouden, dat de directs belastingen, voor zoover zij op de Inlandsche bevolking van Java en Madoera drukken, met mogen worden verzwaard. Met het nemen van maatregelen tot oeconomische verheffing dier bevolking zal worden voortgegaan.
Een voorstel is in bewerking, strekkende om aan
Nederlandsch-Indië op financieel gebied grootere zelfstandigheid te verleenen.
Tot vaststelling van eene Mijnwet voor Curaçao zal Uwe medewerking worden gevraagd.
Ten einde den gewonen wetgever vrijheid te geven bij de regeling der kiesbevoegdheid, zal U eene herziening worden voorgesteld van de daarover handelende bepalingen der Grondwet.
Vooraf wensch Ik te doen onderzoeken, welke andere wijzigingen nog in de Grondwet moeten gebracht worden.
Bij de uitvoering der aangekondigde voornemens zal zooveel doenlijk rekening gehouden worden met de wenschen van alle groepen van Mijn Volk, zonder onderscheid van richting.
Gewichtig is de taak, die U wacht.
Moge Uw arbeid, onder Gods zegen, strekken ten nutte van het Nederlandsche Volk.
Ik verklaar de gewone Zitting der Staten-Generaal te zijn geopend.
","1905_troonrede","Troonrede van 19 september 1905"
NA,"1815-10-16","Willem I","troonrede","
Edel Mogende Heeren!
In de vergadering, welke ik, heden, uit krachte der Grondwet, open, zullen gewigtige belangen aan uwe overweging worden voorgesteld.
Sedert het voorjaar, hebben onvoorzienbare gebeurtenissen buitengewone pogingen noodzakelijk gemaakt. Geen Nederlander of hij ziet met welgevallen op dat tijdperk terug; want in hetzelve werd de onafhankelijkheid des Vaderlands gevestigd. Dit algemeen gevoelen zal de opofferingen verzachten, welke het onvermijdelijk is te vorderen. Om, in een zoo klein tijdsbestek, geheele rijen vestingen in staat te stellen, het nationale leger te verdubbelen, en aan de nog talrijker legers der Bondgenooten het noodige te verschaffen, hebben schatten besteed moeten worden. U Edel Mogende zullen kennis nemen van hetgene in alle die opzigten gedaan en van het aanmerkelijk bezwaar, dat daaruit voor de Financien gesproten is.
De regtvaardigheid pleit hier met dubbele kracht voor de voldoening der schuldeischers, want een groot gedeelte derzelve behoort tot die streken des Rijks, welke onmiddelijk de rampen gevoeld hebben, van krijgsbewegingen onafscheidbaar. In de beraming echter der alzoo noodzakelijk gewordene maatregelen ben ik zorgvuldig te rade gegaan met het vermogen mijner goede onderdanen, en heb getracht den last, door verdeeling over een aantal jaren en onder alle standen, even ligt als gelijk, en die maatregelen dus de onbeschroomde goedkeuring der Staten-Generaal waardig te maken.
De berekening der staatsuitgaven voor het toekomstige jaar en de middelen tot derzelver bestrijding zullen vervolgens een even ernstig onderwerp van uwe raadplegingen opleveren; maar ik ben verre van te twijfelen of ook deze raadplegingen zullen eenen heilzamen uitslag hebben, en de voorzigtige vaststelling van gelijksoortige belastingen in alle deelen van het Rijk zal de belemmering doen ophouden, die derzelver onderling verkeer thans nog moet ondervinden.
Onder de wetten, die, bereids in kracht voor eenige onzer provincien, met behoorlijke wijzigingen, voor allen toepasselijk te maken zijn, bekleedt die op de nationale militie eene aanzienlijke plaats. Ook ten dezen zij de gelijkmatige behandeling van alle Nederlanders, en de getrouwe betrachting van het beginsel hunner vereeniging ons aller doelwit: en al bleek die instelling nog jaren lang voor volmaking vatbaar te zijn, geene poging kan Ons te moeijelijk, geene inspanning te groot schijnen, waar het er op aankomt, om in haar het stevigste bolwerk der veiligheid van den Staat te gronden.
Overigens mogen Uw Edel Mogende de billijke hoop koesteren, dat het volgend jaar, vreedzamer dan het tegenwoordige, geene onverhoedsche of bovenmatige opofferingen tot behoud dier veiligheid zal vereischen. Waarschijnlijk zal ik, binnen weinige dagen, u een algemeen traktaat der thans nog gewapende Mogendheden kunnen mededeelen, hetwelk nieuwe waarborgen zal aanbieden voor de rust van Europa. Zoo zal eindelijk de tijd genaderd zijn, dat de wetgever, niet meer van zijne eigenlijke bestemming afgetrokken, zijne geheele aandacht aan de verbetering van tucht en zeden, aan de uitbreiding van het openbaar onderwijs, aan de doelmatige hervorming van het armbestuur kan wijden. Reeds heeft het vertrouwen, dat de vrede inboezemt, vele takken der oude volksvlijt doen herleven. De koophandel zal een nieuw voedsel ontleenen, niet alleen uit die kolonien, welke aan Nederland terug gegeven en tot welker bezetting de kostbare toebereidselen thans voltooid zijn, maar ook uit die, in walker afstand ik verleden jaar heb moeten bewilligen. De nadere overeenkomst, deswege met de Kroon van Groot-Brittannie gesloten, zal U Edel Mogenden worden medegedeeld en, Zoo ik vertrouwe, in een dubbeld opzigt welgevallig zijn, daar zij ten bewijze strekt, zoo wel van de billijke en welmeenende gezindheid van dien magtigen Bondgenoot, als van de zorg, met welke, van mijne zijde, voor ’s Lands commerciele belangen gewaakt wordt.
Onder den bijstand der Goddelijke Voorzienigheid, zal ik, met onafgebroken ijver en regtvaardig jegens aflen, in de mij opgelegde pligten volharden. Uwe medewerking, in het daarstellen der algemeene bepalingen, maakt u tot getuigen en tot borgen tevens van de zuiverheid der bedoelingen van ’s Lands regering. Bezigt den invloed, dien deugden en kundigheden u verzekeren, en dien uwe vrijmoedige en eendragtige behartiging van het volksbelang nog gaat versterken, om allerwege de kalmte in de gemoederen te onderhouden. En dat er weldra niemand Onzer landgenooten zij, die niet, in een vol vertrouwen op zijne vertegenwoordigers en op zijnen Koning, zich aan het genot der voordeelen overgeve, die de Staatswet duidelijk en onherroepelijk aan alle burgers verzekert. 
","1815_troonrede","Troonrede van 16 oktober 1815"
NA,"1824-10-18","Willem I","troonrede","
Edel Mogende Heeren!
Het is Mij aangenaam, uwe tegenwoordige zitting te openen met de mededeeling, dat, behoudens het gemeen overleg met U Ed.Mog., eene echtverbintenis van Mijnen beminden tweeden Zoon met de jongste Dochter van den Koning van Pruissen, is ontworpen, die, onder den Goddelijken zegen, het geluk van Mijn Huis, en in het bijzonder van Mijnen Zoon, vermeerderen en de banden van bloedverwantschap en vriendschap nog zal versterken, welke tusschen Mij en Mijnen doorluchdgen bondgenoot bestaan.
Sedert uwe laatste vergadering zijn niet alleen de aangenaamste betrekkingen en de meest vredelievende gevoelens, tusschen dit Rijk en alle de Mogendheden van Europa, onderhouden, maar zelfs verlevendigt zich de hoop, dat, door vriendnabuurlijke verstandhouding, aan den handel eenen vrijeren loop, en aan de voortbrengselen van onzen grond en van ons fabrijkwezen, ruimere uitwegen zullen worden bezorgd, dan verbodswetten of beperkingen ooit geven kunnen.
Als een vernieuwd blijk van den milden geest, die Nederland beheerscht, is, ten gevolge eener voorloopige schikking, welke het vooruitzigt verschaft op eene meer algemeene overeenkomst, aan de schepen van een Onzer bondgenooten, voor het oogenblik, hetzelfde voorregt toegekend, dat bij de wet aan de Nederlandsche scheepvaart is geschonken; deze gelijkstelling is op wederkeerigheid gegrond.
Onze handelsbetrekkingen, zoo in als buiten Europa, worden door gepaste maatregelen bevestigd en vermeerderd.
De vaderlandslievende inrigting, welke in den loop van dit jaar, door eene algemeene en krachtige medewerking van alle klassen van ingezetenen, is tot stand gekomen, zal, zoo Ik hoop, niet vruchteloos beproeven, om, met een ruim en welbestuurd geldvermogen aan landbouw en fabrijken, aan handel en scheepvaart, een nieuw leven te schenken.
Daartoe zullen ook kunnen medewerken de uitbreiding onzer bezittingen in Oost-Indie, ten gevolge van het laatstelijk met het Rijk van Groot-Brittannien gesloten traktaat, en de rust en orde, die bij voortduring aldaar en in onze West-Indische volkplantingen genoten worden.
De inwendige welvaart van ons land heeft toegenomen; de inrigtingen en verordeningen, welke tot bevordering van dezelve en tot verzekering van orde in het bestuur zijn daargesteld, hebben meer en meer vastheid gekregen, en beantwoorden in het algemeen aan de verwachting.
Het hooger en lager onderwijs gaan voort, hunne nuttige uitwerkselen te verspreiden.
De schoone kunsten bloeijen.
De vruchten des velds zijn wederom overvloedig geweest.
De toegenomen daling der graanprijzen heeft een nader onderzoek omtrent de belangen der landbouwers, in verband met die der gebruikers, noodzakelijk gemaakt, en Ik vertrouw op de medewerking van U Ed.Mog. tot daarstelling van de middelen, welke Mij toeschijnen te zullen kunnen beantwoorden aan het verlangen, Mij dienaangaande door uwe vergadering te kennen gegeven.
Ondertusschen worden vele takken van volksbestaan door den overvloed der levensmiddelen begunstigd, en alles, wat tot het ruim doen vlieten van de bestaande, en tot het opener van nieuwe bronnen van nijverheid leiden kan, is het voorwerp van Mijne gestadige zorgen.
De aanleg van noodzakelijke of nuttige communicatien en de verbetering der reeds bestaande, blijven Mijne aandacht tot zich trekken.
Mijn wensch om de uitvoering der wetten op de nationale militie, die thans overal zonder eenig bezwaar geschiedt, ook wegens het verledene van moeijelijkheden te ontheffen, zal tot eene voordragt aan U Ed.Mog. aanleiding geven.
Ik hoop insgelijks, in deze zitting een ontwerp van algemeene wet op de Schutterijen aan uwe vergadering te kunnen aanbieden. Deze vaderlandsche instelling, die volgens den wil der Grondwet zoo veel tot de kracht van den Staat moet toebrengen, behoort niet langer achterwege te blijven.
In de laatstvoorgaande zitting is door U Ed.Mog. een voorstel aangenomen, dat de strekking had, om eene nieuwe verligting toe te brengen aan de lasten Mijner onderdanen.
Verdere overwegingen hebben Mij de mogelijkheid van nog grootere besparingen doen erkennen, en lk achte Mij gelukkig, aan uwe vergadering te mogen aankondigen, dat het bedrag der begrooting van de uitgaven voor het volgend jaar, tot de tweede afdeeling behoorende, welke eerstdaags aan U Ed.Mog. zal worden voorgelegd, eene vermindering van opcenten zal toelaten, die, ten aanzien van de grondbelasting, aanzienlijk zal kunnen zijn. De eerste rekening van het Amortisatie-Syndikaat is onlangs door de algemeene vergadering opgenomen. Hare beraadslagingen brengen de overtuiging mede van de nuttige werking dier instelling. Zij zullen Mij gelegenheid geven, aan U Ed.Mog. voor te dragen, om eene som van twee millioenen guldens tot aflossing en vernietiging van schuld aan te wenden.
Twee andere voorstellen zullen insgelijks de aandacht van U Ed.Mog. bezig houden, de bespoediging namelijk der invoering van de Nederlandsche Munt, en geschikte maatregelen om het lot der uitgestelde schuld op eenen meer vasten voet te regelen.
lk ga voort met de overweging van alle gepaste middelen, die tot de meestmogelijke bezuiniging en vereenvoudiging in het beheer der geldrniddelen kunnen leiden. Een algemeen reglement op de comptabiliteit, hetwelk daartoe zeer veel moet toebrengen, zal, met den aanvang van het volgend jaar in werking zijn gebragt.
In het bestuur der ontvangsten hebben gewigtige veranderingen plaats gehad, waarvan ik goede uitkomsten verwachte.
De opbrengst der directe belastingen zal, over het loopend jaar, vrij voldoende zijn. De voortgaande werkzaamheden van het kadaster en de allengskens vermeerderende regelmatigheid in de aangifte en schattingen, zullen de nog bestaande ongelijkheid doen verminderen.
Ook andere middelen beantwoorden aan de verwachting; doch ten aanzien van sommigen wordt van de zachtheid der wetten misbruik gemaakt ten nadeele van den eerlijken ingezetene. Ik ben bedacht om hierin te voorzien, en zal daartoe, met vertrouwen, de medewerking van U Ed.Mog. inroepen. Het tarief der in- en uitgaande regten zal eenige wijziging moeten ondergaan in het belang der nationale nijverheid, en in het bijzonder van den landbouw.
De doelmatigheid der jongste verordeningen omtrent de hypotheekregten blijkt reeds door de ondervinding; de opbrengst is beter dan in vorige jaren, en de verpligting aan den verkrijger, omtrent de overschrijving opgelegd, bevedigt hem tegen de gevolgen van kwade trouw, of van onvoorzigtigheid der vroegere bezitters.
De laatste bepalingen omtrent de heffing der regten van zegel, registratie en successie zijn thans in volle werking, en alles doet vooruitzien, dat ook, in dezen, het oogmerk der wet volkomen zal worden bereikt.
U Ed.Mog. zullen met genoegen vernemen, dat geheel het overig gedeelte van het ontwerp van Burgerlijk Wetboek, in de tegenwoordige zitting zal kunnen worden afgedaan, behoudens de titels, waarmede het IVde boek, na de afwerking van de manier van procederen, mogt zijn aan te vullen. lk vestig bijzonderlijk de aandacht van U Ed.Mog. op het stelsel der hypotheken, hetwelk zich door eenvoudigheid en duidelijkheid aanbeveelt. Eene commissie is door Mij benoemd, aan welke ik de eindelijke opstelling heb opgedragen van de manier van procederen, zoo in burgerlijke als in lijfstraffelijke zaken, mitsgaders van het Wetboek van Koophandel, zoo dat het belangrijk tijdstip met rassche schreden nadert, waarop de nationale wetgeving zal kunnen worden ingevoerd.
Zoo moge ieder jaar der herstelling onzer onafhankelijkheid nieuwe weldaden voor Nederland aanbrengen; aan Mijnen standvastigen ijver zal het daartoe, onder Godes hulp, niet ontbreken, en van de duurzame medewerking van U Ed.Mog. houde Ik mij overtuigd. 
","1824_troonrede","Troonrede van 18 oktober 1824"
NA,"1830-10-18","Willem I","troonrede","
Edel Mogende Heeren!
Uwe ijverige raadplegingen gedurende de onlangs gehouden buitengewone vergaderingen der Staten-Generaal, en het beleid, het doorzigt en de vaderlandsliefde, welke daarbij opnieuw zijn aan den dag gelegd, hebben, in derzelver gevolgen, Mijne hoop niet vervuld. Billijk had Ik mogen verwachten, dat een dadelijk grondwettig onderzoek van voorgebragte wenschen en bezwaren, vooral bij de geblekene overeenstemming tusschen den Vorst en de vertegenwoordigers van het volk, dien zedelijken invloed zouden hebben uitgeoefend, welke noodig was, om intusschen overal de rust en orde te doen terugkeeren. Mijne verwachting is op eene treurige wijze teleur gesteld.
Tot daartoe was de naleving der wet en wettelijke vormen, door de eerste voorstanders der geopperde wenschen en bezwaren, altijd op den voorgrond geplaatst. Nu echter beantwoordde die beradene gang niet meer aan de onstuimige driften der leiders eener verblinde en opgeruide menigte; zij bragten eenen gewelddadigen opstand te weeg; en de pogingen der krijgsmagt van den Staat, tot ondersteuning van den wensch der welgezinden, zijn ontoereikende geweest om dien opstand te bedwingen.
Reeds vóór de aankomst te Brussel werd de krijgsmagt, welke bescherming kwam aanbrengen, feitelijk aangerand, en, hoezeer voorafgegaan door eene plegtige aankondiging van zachtmoedigheid en vrede, ontmoette haar, in die stad, de moorddadigste wederstand. De gewapende afval van het wettig gezag heeft zich, sedert, in de zuidelijke gewesten meer en meer, en met zulk eene schrikbarende snelheid, uitgebreid, dat Ik, tot beveiliging en verdediging der getrouwe Noordclijke provinden, en van derzelver handel, de noodige maatregelen ten aanzien van land- en zeemagt genomen, de schutterijen gedeeltelijk mobiel verklaard, de dienst van den landstorm voorbereid, en eene oproeping tot vrijwillige wapening gedaan heb. De geestdrift, waarmede daaraan wordt beantwoord, en de nieuwe blijken van liefde voor mijn Huis, welke Mij bij die gelegenheid gegeven zijn, hebben het leed verzacht, hetwelk mijn hart vervult, bij de gedachte, dat het eene hoop muitelingen heeft mogen gelukken, eene zoo belangrijke en beweldadigde bevolking af te trekken van die Regering, onder welke zij tot eenen te voren nooit gekenden trap van voorspoed en rijkdom was opgeklommen, en voor hare algemeene en bijzondere regten zoo wel als voor hare staatkundige, burgerlijke en godsdienstige vrijheden, de ruimste bescherming had ondervonden.
Mijne blijvende verwachting, dat het grootste deel dier bevolking deze weldaden, bij ernstig nadenken, terug moest wenschen, heeft Mij geleid tot het besluit, om aan Mijnen beminden Zoon, den Prins van Oranje, bij het tijdelijk bestuur der trouw geblevene gedeelten der Zuidelijke gewesten, tevens op te dragen, om, door middelen van overreding, zoo mogelijk, de afvallige gedeelten nog tot de wettige orde te doen wederkeeren.
Ik heb alzoo, door eene administrative scheiding, de ontwikkeling van het verklaard gevoelen der Staten-Generaal, in hunne jongste buitengewone zitting, voor zoo veel van Mij afhing, voorbereid, waardoor thans mijne zorgen zich meer uitsluitend tot de Noordelijke Gewesten bepalen, en derzelver krachten en middelen alleen in hun belang zullen worden aangewend; terwijl Ik tevens aan alle Mijne onderdanen, en aan geheel Europa, het bewijs heb gegeven, dat niets is onbeproefd gelaten, om de afgedwaalden terug te brengen.
Gesterkt door de innige bewustheid, dat Ik den plegtigen eed, door Mij op de Grondwet gedaan, ben nagekomen, en onvermoeid werkzaam ben geweest, om de welvaart van het Nederlandsche volk, met al Mijn vermogen, te bevorderen, zie ik den uitslag dier pogingen en van de beraadslagingen mijner Bondgenooten, welke dit Rijk gewaarborgd en den tegenwoordigen toestand van deszelfs Zuidelijke gewesten tot een onderwerp hunner ernstige overwegingen gemaakt hebben, met kalmte te gemoet. Het leger heeft zich, over het algemeen, wegens deszelfs dapperheid, met gematigdheid gepaard, mijne tevredenheid waardig gemaakt. Ik moet intusschen diep betreuren, dat, in de laatste tijden, een zoo groot gedeelte van hetzelve, door verkeerde begrippen of bedriegelijke beloften mislaid, eed en pligt verzaakt en zijne vaandels verlaten heeft.
Onder de omstandigheden, waarin het Koningrijk zich bevindt, en die zoo sterk verschillen van den staat van vrede, heb Ik Mij verpligt gevonden uwe tegenwoordige sitting te ’s Gravenhage te openen. Het strekt Mij tot genoegen, bij die gelegenheid, ter kennis van U Edel Mogenden te brengen, dat Ik, bij voortduring, van de vreemde Mogendheden de verzekering ontvange van hare opregte deelneming en van hare vriendschappelijke gevoelens.
Het is Mij niet minder aangenaam, aan U Edel Mogenden te kunnen mededeelen, dat de moed en volharding der krijgsmagt een einde hebben gemaakt aan den oorlog, die het eiland Java heeft geteisterd, en dat op de verdere overzeesche bezittingen, volgens de laatste berigten, eene gewenschte rust bleef heerschen.
De oogst is, over het algemeen, ten gevolge der menigvuldige regens, min voordeelig geweest; Ik heb alle voorzorgen genomen, die onder mijn bereik waren, ten einde, gedurende den naderenden winter, in de behoeften der armen en minvermogenden zoude kunnen worden voorzien.
De inwendige toestand van het Rijk levert, voor het tegenwoordige, een onoverkomelijk beletsel op, om, op goede gronden, den staat van ontvangsten en uitgaven voor het naastvolgend jaar te begrooten. Het is mij daarom meest verkieslijk voorgekomen de voortduring van hetgeen bestaat, zoo veel doenlijk, te verzekeren. Een ontwerp van wet, daartoe strekkende, en waarbij dan ook alle veranderingen, welke in de gewone inkomsten zouden hebben plaats gehad, buiten uitvoering zullen blijven, zal eerstdaags aan U Edel Mogenden worden aangeboden.
Naar aanleiding der verklaring, bij de opening uwer jongste buitengewone zitting gedaan, is door mij een maatregel genomen, om voorloopig in de dringende behoeften der schatkist te voorzien; de vaderlandsliefde der ingezetenen doet het welgelukken van denzelven hopen. Die maatregel behoort echter door nadere wettelijke bepalingen te worden opgevolgd, welke, in den loop dezer zitting, ter tafel van U Edel Mogenden zullen worden gebragt.
Hoe bezwarend de staat van zaken ook zijn moge, behoort niet te min, ten aanzien van de uitdelging der staatsschuld, aan het beloofde voldaan te worden, en Ik stel mij dierhalve voor, ook een ontwerp omtrent den inkoop en de aflossing van schuld aan uwe Vergadering voor te dragen.
Tot krachtdadige beteugeling en bestraffing van bedrijven en woelingen, welke kwalijkgezinden zich zouden mogen veroorloven, om in de getrouw geblevene gewesten en streken de gemoederen in gisting te brengen, en den opstand, ware het mogelijk, voort te planten, zal insgelijks de medewerking van U Edel Mogenden door Mij ingeroepen worden. lk heb het intusschen dringend noodzakelijk geacht, hieromtrent voorloopige maatregelen te nemen, en voorschriften van toezigt en voorzorg, met opzigt tot vreemdelingen en doorreizende personen, vast te stellen.
Ter voldoening aan den billijken wensch, door U Edel Mogenden bij onderscheidene gelegenheden geuit, was het tijdstip der invoering van de nationale wetgeving en der regterlijke instellingen, door Mij op den 1sten Februarij van het volgend jaar bepaald. De opstand, in de Zuidelijke provincien uitgebarsten, maakt het thans onmogelijk, dien wensch, op het vastgestelde tijdstip, te verwezenlijken, en zal dan ook, uit dien hoofde, met de aanvankelijke vestiging van den Hoogen Raad, voor als nog, niet kunnen worden voortgegaan.
Edel Mogende Heeren! De snelle loop der gebeurtenissen, doorwelke dit Rijk, zins weinige weken, geschokt is, kan van invloed worden op meer andere onzer instellingen; de uitkomst dier gebeurtenissen is nog niet te voorzien; en de geheel onverwachte tijdingen, heden uit Antwerpen ontvangen, strekken op nieuw ten bewijze van den dagelijkschen voortgang der daadwerkelijke scheiding tusschen de twee groote afdeelingen van het Rijk.
Ik verbeide evenwel die uitkomst met vertrouwen, want mijn geweten is gerust. Ik mag bij voortduring rekenen op uwe medewerking, op die der getrouwe Noordelijke gewesten, op de ondersteuning mijner Bondgenooten, die het staatkundig stelsel van Europa steeds zullen handhaven, en Ik sta nog aan het hoofd van een volk, welks godsdienstige zin den besten waarborg schenkt voor de beschermende hoede des Almagtigen. 
","1830_troonrede","Troonrede van 18 oktober 1830"
